datetime,temperature_C
2023-10-17T16:26:00Z,35.4
2023-10-17T16:32:00Z,34.4
2023-10-17T16:36:00Z,33.2
2023-10-17T16:42:00Z,34
2023-10-17T16:46:00Z,32.5
2023-10-17T16:52:00Z,31.1
2023-10-17T16:56:00Z,31.6
2023-10-17T17:02:00Z,32
2023-10-17T17:06:00Z,30.5
2023-10-17T17:12:00Z,30.9
2023-10-17T17:16:00Z,29.2
2023-10-17T17:18:00Z,-10
2023-10-18T04:54:00Z,-10
2023-10-18T05:04:00Z,22.6
2023-10-18T05:08:00Z,22.5
2023-10-18T05:14:00Z,22.3
2023-10-18T05:18:00Z,22.1
2023-10-18T05:24:00Z,23.9
2023-10-18T05:28:00Z,23.6
2023-10-18T05:34:00Z,23.3
2023-10-18T05:38:00Z,23.1
2023-10-18T05:44:00Z,25
2023-10-18T05:48:00Z,24.7
2023-10-18T05:54:00Z,24.4
2023-10-18T05:58:00Z,26
2023-10-18T06:04:00Z,25.2
2023-10-18T06:08:00Z,26.6
2023-10-18T06:14:00Z,28
2023-10-18T06:18:00Z,27.7
2023-10-18T06:34:00Z,27.5
2023-10-18T06:38:00Z,27.2
2023-10-18T06:44:00Z,29
2023-10-18T06:48:00Z,28.6
2023-10-18T06:54:00Z,29.5
2023-10-18T06:58:00Z,30.7
2023-10-18T07:04:00Z,31.7
2023-10-18T07:08:00Z,32.9
2023-10-18T07:14:00Z,34
2023-10-18T07:18:00Z,33.6
2023-10-18T07:24:00Z,34.7
2023-10-18T07:28:00Z,35.8
2023-10-18T07:34:00Z,36.4
2023-10-18T07:38:00Z,37.7
2023-10-18T07:44:00Z,38.5
2023-10-18T07:48:00Z,39.9
2023-10-18T07:54:00Z,41
2023-10-18T07:58:00Z,40.5
2023-10-18T08:04:00Z,40.3
2023-10-18T08:14:00Z,41.4
2023-10-18T08:18:00Z,42.4
2023-10-18T08:28:00Z,43.8
2023-10-18T08:34:00Z,43.3
2023-10-18T08:44:00Z,48
2023-10-18T08:48:00Z,46.2
2023-10-18T08:58:00Z,45.2
2023-10-18T09:04:00Z,47
2023-10-18T09:08:00Z,45.3
2023-10-18T09:14:00Z,46.6
2023-10-18T09:18:00Z,46.3
2023-10-18T09:28:00Z,49.2
2023-10-18T09:38:00Z,50.2
2023-10-18T09:42:00Z,50.3
2023-10-18T09:48:00Z,49.3
2023-10-18T09:52:00Z,50.2
2023-10-18T09:58:00Z,51.3
2023-10-18T10:08:00Z,54.9
2023-10-18T10:12:00Z,54.4
2023-10-18T10:22:00Z,57.9
2023-10-18T10:28:00Z,57.4
2023-10-18T10:32:00Z,59.4
2023-10-18T10:38:00Z,61
2023-10-18T10:42:00Z,60.5
2023-10-18T10:48:00Z,62
2023-10-18T10:52:00Z,61.9
2023-10-18T10:56:00Z,61.9
2023-10-18T10:58:00Z,61.2
2023-10-18T11:02:00Z,61.4
2023-10-18T11:08:00Z,61.2
2023-10-18T11:12:00Z,63
2023-10-18T11:18:00Z,61.7
2023-10-18T11:22:00Z,60.2
2023-10-18T11:32:00Z,62
2023-10-18T11:38:00Z,61.5
2023-10-18T11:42:00Z,61.7
2023-10-18T11:52:00Z,61.5
2023-10-18T11:58:00Z,61.4
2023-10-18T12:02:00Z,60.4
2023-10-18T12:18:00Z,60.7
2023-10-18T12:28:00Z,62
2023-10-18T12:38:00Z,60.7
2023-10-18T12:42:00Z,59.7
2023-10-18T12:48:00Z,58.7
2023-10-18T12:52:00Z,59.4
2023-10-18T12:58:00Z,60
2023-10-18T13:02:00Z,58.7
2023-10-18T13:08:00Z,58.9
2023-10-18T13:12:00Z,60
2023-10-18T13:22:00Z,58.5
2023-10-18T13:26:00Z,57.7
2023-10-18T13:32:00Z,59
2023-10-18T13:38:00Z,57.2
2023-10-18T13:42:00Z,57.7
2023-10-18T13:48:00Z,56.3
2023-10-18T13:52:00Z,55.3
2023-10-18T13:56:00Z,55.3
2023-10-18T13:58:00Z,55.8
2023-10-18T14:06:00Z,52.4
2023-10-18T14:12:00Z,51.5
2023-10-18T14:16:00Z,52.9
2023-10-18T14:22:00Z,51.3
2023-10-18T14:26:00Z,51.8
2023-10-18T14:32:00Z,52
2023-10-18T14:36:00Z,51
2023-10-18T14:46:00Z,48.7
2023-10-18T14:52:00Z,49
2023-10-18T14:56:00Z,47.4
2023-10-18T15:02:00Z,48
2023-10-18T15:06:00Z,46.7
2023-10-18T15:16:00Z,43.3
2023-10-18T15:22:00Z,43.4
2023-10-18T15:26:00Z,43.7
2023-10-18T15:32:00Z,44
2023-10-18T15:36:00Z,42.3
2023-10-18T15:42:00Z,42.7
2023-10-18T15:46:00Z,41.5
2023-10-18T15:52:00Z,42
2023-10-18T15:56:00Z,40.8
2023-10-18T16:02:00Z,39.5
2023-10-18T16:06:00Z,38.6
2023-10-18T16:12:00Z,37.3
2023-10-18T16:16:00Z,37.8
2023-10-18T16:22:00Z,36.8
2023-10-18T16:26:00Z,35.6
2023-10-18T16:32:00Z,34.2
2023-10-18T16:36:00Z,35
2023-10-18T16:42:00Z,33.7
2023-10-18T16:46:00Z,32.4
2023-10-18T16:52:00Z,32.9
2023-10-18T16:58:00Z,31.4
2023-10-18T17:02:00Z,31.8
2023-10-18T17:06:00Z,30.2
2023-10-18T17:12:00Z,30.6
2023-10-18T17:16:00Z,31
2023-10-18T17:18:00Z,-10
2023-10-19T04:58:00Z,-10
2023-10-19T05:08:00Z,25.2
2023-10-19T05:12:00Z,25.1
2023-10-19T05:18:00Z,27
2023-10-19T05:22:00Z,26.8
2023-10-19T05:28:00Z,26.5
2023-10-19T05:32:00Z,26.3
2023-10-19T05:38:00Z,26.1
2023-10-19T05:42:00Z,28
2023-10-19T05:52:00Z,27.9
2023-10-19T05:58:00Z,27.6
2023-10-19T06:02:00Z,27.5
2023-10-19T06:08:00Z,28.9
2023-10-19T06:12:00Z,28.7
2023-10-19T06:18:00Z,28.2
2023-10-19T06:28:00Z,29.9
2023-10-19T06:32:00Z,31
2023-10-19T06:38:00Z,30.4
2023-10-19T06:42:00Z,31.8
2023-10-19T06:48:00Z,31.5
2023-10-19T06:52:00Z,32.8
2023-10-19T06:58:00Z,32.5
2023-10-19T07:02:00Z,32.1
2023-10-19T07:08:00Z,32.3
2023-10-19T07:12:00Z,32.1
2023-10-19T07:18:00Z,33.3
2023-10-19T07:22:00Z,34.5
2023-10-19T07:28:00Z,35.5
2023-10-19T07:32:00Z,36.6
2023-10-19T07:38:00Z,37.8
2023-10-19T07:42:00Z,38.9
2023-10-19T07:48:00Z,39.7
2023-10-19T07:52:00Z,41
2023-10-19T07:58:00Z,41.8
2023-10-19T08:00:00Z,41.8
2023-10-19T08:02:00Z,41.5
2023-10-19T08:08:00Z,41.9
2023-10-19T08:18:00Z,39.5
2023-10-19T08:22:00Z,41
2023-10-19T08:28:00Z,41.9
2023-10-19T08:32:00Z,42.9
2023-10-19T08:38:00Z,43.4
2023-10-19T08:42:00Z,44.2
2023-10-19T08:48:00Z,45.3
2023-10-19T08:52:00Z,46.9
2023-10-19T08:58:00Z,45.7
2023-10-19T09:02:00Z,44.7
2023-10-19T09:08:00Z,43.4
2023-10-19T09:12:00Z,43.2
2023-10-19T09:18:00Z,44.5
2023-10-19T09:22:00Z,45
2023-10-19T09:26:00Z,44
2023-10-19T09:36:00Z,40.8
2023-10-19T09:42:00Z,39.5
2023-10-19T09:46:00Z,39.8
2023-10-19T09:52:00Z,39.4
2023-10-19T09:56:00Z,40.9
2023-10-19T10:02:00Z,41.9
2023-10-19T10:06:00Z,42.4
2023-10-19T10:12:00Z,43.2
2023-10-19T10:16:00Z,44.5
2023-10-19T10:26:00Z,44.4
2023-10-19T10:32:00Z,44.5
2023-10-19T10:36:00Z,44.7
2023-10-19T10:42:00Z,44.4
2023-10-19T10:52:00Z,45.8
2023-10-19T10:56:00Z,46.8
2023-10-19T11:02:00Z,48.5
2023-10-19T11:12:00Z,54.4
2023-10-19T11:22:00Z,57.4
2023-10-19T11:26:00Z,57.2
2023-10-19T11:36:00Z,61
2023-10-19T11:42:00Z,59.9
2023-10-19T11:52:00Z,59
2023-10-19T11:56:00Z,57.9
2023-10-19T12:02:00Z,56.9
2023-10-19T12:06:00Z,55.9
2023-10-19T12:12:00Z,54.2
2023-10-19T12:16:00Z,54.7
2023-10-19T12:22:00Z,53.8
2023-10-19T12:26:00Z,55
2023-10-19T12:32:00Z,56.8
2023-10-19T12:36:00Z,56.3
2023-10-19T12:42:00Z,57.7
2023-10-19T12:46:00Z,57.4
2023-10-19T12:52:00Z,58
2023-10-19T12:56:00Z,57
2023-10-19T13:06:00Z,55.8
2023-10-19T13:12:00Z,55.2
2023-10-19T13:16:00Z,56
2023-10-19T13:22:00Z,57.2
2023-10-19T13:26:00Z,57.9
2023-10-19T13:32:00Z,57.4
2023-10-19T13:36:00Z,58.7
2023-10-19T13:46:00Z,58.9
2023-10-19T13:52:00Z,57.7
2023-10-19T13:56:00Z,56.6
2023-10-19T14:00:00Z,56.6
2023-10-19T14:06:00Z,56.9
2023-10-19T14:10:00Z,56.8
2023-10-19T14:16:00Z,55.3
2023-10-19T14:20:00Z,55.9
2023-10-19T14:26:00Z,53.9
2023-10-19T14:30:00Z,54.4
2023-10-19T14:36:00Z,53.6
2023-10-19T14:46:00Z,52
2023-10-19T14:50:00Z,52.9
2023-10-19T14:56:00Z,51.8
2023-10-19T15:06:00Z,49
2023-10-19T15:16:00Z,45.3
2023-10-19T15:20:00Z,45.5
2023-10-19T15:26:00Z,44.2
2023-10-19T15:30:00Z,44.7
2023-10-19T15:36:00Z,43.4
2023-10-19T15:40:00Z,44
2023-10-19T15:46:00Z,42.7
2023-10-19T15:50:00Z,41.6
2023-10-19T15:56:00Z,41.8
2023-10-19T16:00:00Z,41.9
2023-10-19T16:06:00Z,40.9
2023-10-19T16:10:00Z,39.5
2023-10-19T16:16:00Z,38.3
2023-10-19T16:20:00Z,38.6
2023-10-19T16:26:00Z,37.4
2023-10-19T16:30:00Z,36.7
2023-10-19T16:36:00Z,35.4
2023-10-19T16:40:00Z,34.2
2023-10-19T16:46:00Z,34.8
2023-10-19T16:50:00Z,33.2
2023-10-19T16:56:00Z,33.9
2023-10-19T17:02:00Z,32.4
2023-10-19T17:06:00Z,32.8
2023-10-19T17:10:00Z,31.3
2023-10-19T17:16:00Z,31.8
2023-10-20T04:54:00Z,-10
2023-10-20T05:04:00Z,26.4
2023-10-20T05:08:00Z,26.2
2023-10-20T05:14:00Z,26.1
2023-10-20T05:18:00Z,27.9
2023-10-20T05:24:00Z,27.8
2023-10-20T05:28:00Z,27.7
2023-10-20T05:32:00Z,27.2
2023-10-20T05:38:00Z,28.8
2023-10-20T05:44:00Z,28.4
2023-10-20T05:48:00Z,28.2
2023-10-20T05:52:00Z,29.8
2023-10-20T05:58:00Z,29.5
2023-10-20T06:02:00Z,29.4
2023-10-20T06:08:00Z,29.1
2023-10-20T06:12:00Z,30.9
2023-10-20T06:18:00Z,30.7
2023-10-20T06:22:00Z,30.3
2023-10-20T06:28:00Z,30.1
2023-10-20T06:32:00Z,31.7
2023-10-20T06:38:00Z,31.3
2023-10-20T06:42:00Z,33
2023-10-20T06:48:00Z,32.5
2023-10-20T06:52:00Z,33.9
2023-10-20T06:58:00Z,33.2
2023-10-20T07:02:00Z,34.1
2023-10-20T07:08:00Z,35.2
2023-10-20T07:12:00Z,36.2
2023-10-20T07:18:00Z,37.1
2023-10-20T07:22:00Z,38.2
2023-10-20T07:32:00Z,40.3
2023-10-20T07:38:00Z,41.8
2023-10-20T07:42:00Z,42.7
2023-10-20T07:48:00Z,43.3
2023-10-20T07:52:00Z,44.6
2023-10-20T07:54:00Z,44.6
2023-10-20T07:58:00Z,45.8
2023-10-20T08:02:00Z,45.2
2023-10-20T08:08:00Z,46.6
2023-10-20T08:18:00Z,47.9
2023-10-20T08:22:00Z,47.7
2023-10-20T08:28:00Z,48.8
2023-10-20T08:38:00Z,47.4
2023-10-20T08:42:00Z,47.9
2023-10-20T08:48:00Z,46.4
2023-10-20T08:52:00Z,46.5
2023-10-20T08:58:00Z,46.8
2023-10-20T09:02:00Z,46.4
2023-10-20T09:08:00Z,46.3
2023-10-20T09:12:00Z,47.3
2023-10-20T09:18:00Z,47.2
2023-10-20T09:22:00Z,49
2023-10-20T09:28:00Z,49.6
2023-10-20T09:32:00Z,50.8
2023-10-20T09:38:00Z,50.9
2023-10-20T09:48:00Z,50.7
2023-10-20T09:52:00Z,51
2023-10-20T09:58:00Z,49.8
2023-10-20T10:02:00Z,49.5
2023-10-20T10:08:00Z,49.3
2023-10-20T10:16:00Z,50
2023-10-20T10:22:00Z,49.2
2023-10-20T10:26:00Z,50.5
2023-10-20T10:32:00Z,50.7
2023-10-20T10:38:00Z,49.2
2023-10-20T10:42:00Z,50.7
2023-10-20T10:46:00Z,50.5
2023-10-20T10:52:00Z,50.8
2023-10-20T10:56:00Z,50.5
2023-10-20T11:02:00Z,50.2
2023-10-20T11:06:00Z,49.2
2023-10-20T11:12:00Z,49.9
2023-10-20T11:16:00Z,48.3
2023-10-20T11:22:00Z,48.7
2023-10-20T11:26:00Z,49.6
2023-10-20T11:32:00Z,50
2023-10-20T11:36:00Z,48.3
2023-10-20T11:42:00Z,47.2
2023-10-20T11:46:00Z,47.4
2023-10-20T11:52:00Z,46.5
2023-10-20T11:56:00Z,46.6
2023-10-20T12:02:00Z,47.8
2023-10-20T12:16:00Z,52.2
2023-10-20T12:26:00Z,57.5
2023-10-20T12:32:00Z,58.5
2023-10-20T12:36:00Z,59.7
2023-10-20T12:42:00Z,60.7
2023-10-20T12:46:00Z,60.4
2023-10-20T12:52:00Z,60.7
2023-10-20T12:56:00Z,61.5
2023-10-20T13:06:00Z,62
2023-10-20T13:12:00Z,60.5
2023-10-20T13:14:00Z,60.5
2023-10-20T13:16:00Z,60.4
2023-10-20T13:22:00Z,59.7
2023-10-20T13:26:00Z,58
2023-10-20T13:36:00Z,53.5
2023-10-20T13:42:00Z,52.5
2023-10-20T13:46:00Z,54
2023-10-20T13:52:00Z,53.9
2023-10-20T13:56:00Z,53.5
2023-10-20T14:02:00Z,53.9
2023-10-20T14:12:00Z,51
2023-10-20T14:20:00Z,47.5
2023-10-20T14:26:00Z,46.5
2023-10-20T14:32:00Z,46.8
2023-10-20T14:36:00Z,45.8
2023-10-20T14:42:00Z,44.9
2023-10-20T14:46:00Z,44.5
2023-10-20T15:00:00Z,44.9
2023-10-20T15:06:00Z,43.7
2023-10-20T15:10:00Z,43.8
2023-10-20T15:16:00Z,42.6
2023-10-20T15:20:00Z,41.7
2023-10-20T15:26:00Z,40.6
2023-10-20T15:32:00Z,40.7
2023-10-20T15:36:00Z,39.3
2023-10-20T15:40:00Z,39.7
2023-10-20T15:46:00Z,38.3
2023-10-20T15:50:00Z,38.6
2023-10-20T15:56:00Z,37.2
2023-10-20T16:00:00Z,37.5
2023-10-20T16:06:00Z,37.9
2023-10-20T16:10:00Z,36.2
2023-10-20T16:16:00Z,36.4
2023-10-20T16:20:00Z,37
2023-10-20T16:26:00Z,35.4
2023-10-20T16:30:00Z,36
2023-10-20T16:36:00Z,34.8
2023-10-20T16:40:00Z,33.5
2023-10-20T16:46:00Z,32.1
2023-10-20T16:50:00Z,32.6
2023-10-20T16:56:00Z,33
2023-10-20T17:00:00Z,31.3
2023-10-20T17:06:00Z,31.6
2023-10-20T17:10:00Z,32
2023-10-21T04:52:00Z,-10
2023-10-21T05:02:00Z,26.9
2023-10-21T05:06:00Z,26.7
2023-10-21T05:10:00Z,26.5
2023-10-21T05:16:00Z,26.4
2023-10-21T05:20:00Z,26.1
2023-10-21T05:26:00Z,27.9
2023-10-21T05:30:00Z,27.7
2023-10-21T05:36:00Z,27.5
2023-10-21T05:42:00Z,27.3
2023-10-21T05:46:00Z,27.1
2023-10-21T05:50:00Z,28.9
2023-10-21T05:56:00Z,28.5
2023-10-21T06:00:00Z,30
2023-10-21T06:06:00Z,29.7
2023-10-21T06:10:00Z,29.3
2023-10-21T06:16:00Z,31
2023-10-21T06:20:00Z,30.5
2023-10-21T06:26:00Z,31.8
2023-10-21T06:30:00Z,31.2
2023-10-21T06:36:00Z,32.4
2023-10-21T06:40:00Z,33.6
2023-10-21T06:46:00Z,33.2
2023-10-21T06:50:00Z,34.4
2023-10-21T06:56:00Z,35.9
2023-10-21T07:00:00Z,35.2
2023-10-21T07:06:00Z,36.7
2023-10-21T07:12:00Z,37.7
2023-10-21T07:16:00Z,38.4
2023-10-21T07:20:00Z,39.8
2023-10-21T07:26:00Z,39.2
2023-10-21T07:30:00Z,40.4
2023-10-21T07:36:00Z,41.7
2023-10-21T07:46:00Z,41.8
2023-10-21T07:50:00Z,41.4
2023-10-21T07:52:00Z,41.4
2023-10-21T07:56:00Z,42.5
2023-10-21T08:00:00Z,43.8
2023-10-21T08:10:00Z,42.3
2023-10-21T08:20:00Z,45.9
2023-10-21T08:26:00Z,46.8
2023-10-21T08:30:00Z,47.3
2023-10-21T08:40:00Z,51
2023-10-21T08:46:00Z,52
2023-10-21T08:50:00Z,50.5
2023-10-21T08:56:00Z,51.5
2023-10-21T09:00:00Z,52.9
2023-10-21T09:06:00Z,52.3
2023-10-21T09:20:00Z,53.8
2023-10-21T09:26:00Z,53.3
2023-10-21T09:36:00Z,55.3
2023-10-21T09:40:00Z,55.2
2023-10-21T09:56:00Z,55.6
2023-10-21T10:00:00Z,56.5
2023-10-21T10:14:00Z,59.5
2023-10-21T10:20:00Z,60
2023-10-21T10:30:00Z,58.4
2023-10-21T10:36:00Z,60
2023-10-21T10:40:00Z,60.7
2023-10-21T10:44:00Z,60.2
2023-10-21T10:50:00Z,60.7
2023-10-21T10:54:00Z,60.8
2023-10-21T11:10:00Z,57.9
2023-10-21T11:14:00Z,56.6
2023-10-21T11:20:00Z,55.2
2023-10-21T11:24:00Z,56
2023-10-21T11:30:00Z,58
2023-10-21T11:34:00Z,57
2023-10-21T11:40:00Z,55.5
2023-10-21T11:50:00Z,55.8
2023-10-21T12:00:00Z,54.2
2023-10-21T12:04:00Z,55
2023-10-21T12:14:00Z,56.9
2023-10-21T12:20:00Z,56.3
2023-10-21T12:30:00Z,57
2023-10-21T12:34:00Z,58.4
2023-10-21T12:40:00Z,57.4
2023-10-21T12:44:00Z,58
2023-10-21T12:50:00Z,56.3
2023-10-21T12:54:00Z,56.8
2023-10-21T13:00:00Z,55.5
2023-10-21T13:10:00Z,55.3
2023-10-21T13:14:00Z,55.6
2023-10-21T13:20:00Z,55.8
2023-10-21T13:24:00Z,54.7
2023-10-21T13:30:00Z,53.8
2023-10-21T13:40:00Z,53.6
2023-10-21T13:44:00Z,52.5
2023-10-21T13:50:00Z,51.6
2023-10-21T13:54:00Z,52.3
2023-10-21T14:00:00Z,51.5
2023-10-21T14:04:00Z,50.2
2023-10-21T14:10:00Z,50.3
2023-10-21T14:14:00Z,50.2
2023-10-21T14:24:00Z,50
2023-10-21T14:30:00Z,48.9
2023-10-21T14:44:00Z,46.6
2023-10-21T14:48:00Z,45.5
2023-10-21T14:54:00Z,44.6
2023-10-21T15:00:00Z,44.8
2023-10-21T15:04:00Z,44.4
2023-10-21T15:08:00Z,44.6
2023-10-21T15:14:00Z,44.4
2023-10-21T15:24:00Z,44.9
2023-10-21T15:28:00Z,43.8
2023-10-21T15:34:00Z,42.6
2023-10-21T15:38:00Z,43
2023-10-21T15:44:00Z,41.7
2023-10-21T15:48:00Z,41.8
2023-10-21T15:54:00Z,40.2
2023-10-21T15:58:00Z,40.7
2023-10-21T16:04:00Z,39.2
2023-10-21T16:10:00Z,39.5
2023-10-21T16:14:00Z,39.9
2023-10-21T16:18:00Z,38.3
2023-10-21T16:24:00Z,39
2023-10-21T16:34:00Z,36.6
2023-10-21T16:38:00Z,35.4
2023-10-21T16:44:00Z,34.2
2023-10-21T16:48:00Z,33.1
2023-10-21T16:54:00Z,33.8
2023-10-21T16:58:00Z,32.2
2023-10-21T17:04:00Z,32.7
2023-10-21T17:08:00Z,31.2
2023-10-21T17:14:00Z,31.6
2023-10-21T17:16:00Z,-10
2023-10-22T04:52:00Z,-10
2023-10-22T05:00:00Z,25.4
2023-10-22T05:06:00Z,25.2
2023-10-22T05:10:00Z,27
2023-10-22T05:16:00Z,26.8
2023-10-22T05:20:00Z,26.4
2023-10-22T05:26:00Z,26.1
2023-10-22T05:30:00Z,27.8
2023-10-22T05:36:00Z,27.5
2023-10-22T05:40:00Z,28.9
2023-10-22T05:46:00Z,28.6
2023-10-22T05:52:00Z,29.7
2023-10-22T05:56:00Z,31
2023-10-22T06:02:00Z,30.3
2023-10-22T06:06:00Z,30.1
2023-10-22T06:10:00Z,31.9
2023-10-22T06:16:00Z,31.3
2023-10-22T06:20:00Z,32.8
2023-10-22T06:26:00Z,33.9
2023-10-22T06:30:00Z,33.2
2023-10-22T06:40:00Z,34.7
2023-10-22T06:46:00Z,34.4
2023-10-22T06:50:00Z,34.5
2023-10-22T06:56:00Z,35.8
2023-10-22T07:00:00Z,36.7
2023-10-22T07:06:00Z,36.1
2023-10-22T07:10:00Z,37.5
2023-10-22T07:16:00Z,38.4
2023-10-22T07:20:00Z,39.3
2023-10-22T07:30:00Z,41.5
2023-10-22T07:36:00Z,42.3
2023-10-22T07:40:00Z,43.7
2023-10-22T07:46:00Z,44.8
2023-10-22T07:50:00Z,44.2
2023-10-22T07:52:00Z,44.2
2023-10-22T07:56:00Z,45.4
2023-10-22T08:00:00Z,45.3
2023-10-22T08:06:00Z,46.4
2023-10-22T08:10:00Z,47.4
2023-10-22T08:20:00Z,48.7
2023-10-22T08:26:00Z,50
2023-10-22T08:30:00Z,48.3
2023-10-22T08:36:00Z,49.6
2023-10-22T08:40:00Z,50.8
2023-10-22T08:44:00Z,50.5
2023-10-22T08:50:00Z,50.3
2023-10-22T08:54:00Z,51.6
2023-10-22T09:00:00Z,52.9
2023-10-22T09:10:00Z,53.9
2023-10-22T09:14:00Z,53.3
2023-10-22T09:20:00Z,54.4
2023-10-22T09:26:00Z,54
2023-10-22T09:40:00Z,56.6
2023-10-22T09:50:00Z,56.5
2023-10-22T09:56:00Z,56.8
2023-10-22T10:00:00Z,57.7
2023-10-22T10:14:00Z,58.7
2023-10-22T10:20:00Z,59.2
2023-10-22T10:24:00Z,60.5
2023-10-22T10:30:00Z,62
2023-10-22T10:34:00Z,60.9
2023-10-22T10:40:00Z,60.4
2023-10-22T10:44:00Z,61.9
2023-10-22T10:50:00Z,60.2
2023-10-22T10:54:00Z,59.2
2023-10-22T11:00:00Z,59.9
2023-10-22T11:04:00Z,58.9
2023-10-22T11:14:00Z,55.3
2023-10-22T11:24:00Z,57.5
2023-10-22T11:30:00Z,57.7
2023-10-22T11:40:00Z,56.3
2023-10-22T11:44:00Z,56.6
2023-10-22T11:50:00Z,55.3
2023-10-22T11:54:00Z,56.5
2023-10-22T12:00:00Z,56.3
2023-10-22T12:04:00Z,56.2
2023-10-22T12:10:00Z,55.3
2023-10-22T12:14:00Z,56.9
2023-10-22T12:20:00Z,56.6
2023-10-22T12:24:00Z,56.3
2023-10-22T12:30:00Z,57.9
2023-10-22T12:34:00Z,57.7
2023-10-22T12:40:00Z,57
2023-10-22T12:50:00Z,53.2
2023-10-22T12:54:00Z,53.9
2023-10-22T13:00:00Z,52.3
2023-10-22T13:04:00Z,53
2023-10-22T13:10:00Z,52.7
2023-10-22T13:14:00Z,52.2
2023-10-22T13:20:00Z,53.6
2023-10-22T13:24:00Z,54.2
2023-10-22T13:34:00Z,54.7
2023-10-22T13:38:00Z,53.3
2023-10-22T13:44:00Z,52.7
2023-10-22T13:48:00Z,51.3
2023-10-22T13:54:00Z,52
2023-10-22T13:58:00Z,50.4
2023-10-22T14:04:00Z,49.3
2023-10-22T14:08:00Z,51
2023-10-22T14:14:00Z,49.3
2023-10-22T14:18:00Z,50.5
2023-10-22T14:24:00Z,49.3
2023-10-22T14:28:00Z,50
2023-10-22T14:34:00Z,48.2
2023-10-22T14:38:00Z,48.4
2023-10-22T14:44:00Z,49
2023-10-22T14:48:00Z,47.7
2023-10-22T14:54:00Z,46.2
2023-10-22T15:00:00Z,45.4
2023-10-22T15:04:00Z,46
2023-10-22T15:08:00Z,44.4
2023-10-22T15:14:00Z,44.3
2023-10-22T15:18:00Z,44.2
2023-10-22T15:24:00Z,46
2023-10-22T15:28:00Z,44.3
2023-10-22T15:34:00Z,44.9
2023-10-22T15:38:00Z,44
2023-10-22T15:48:00Z,40.6
2023-10-22T15:54:00Z,39.9
2023-10-22T15:58:00Z,38.8
2023-10-22T16:04:00Z,37.4
2023-10-22T16:08:00Z,36.1
2023-10-22T16:14:00Z,36.7
2023-10-22T16:18:00Z,36.8
2023-10-22T16:24:00Z,37
2023-10-22T16:28:00Z,37.2
2023-10-22T16:34:00Z,36.9
2023-10-22T16:38:00Z,35.1
2023-10-22T16:44:00Z,35.6
2023-10-22T16:48:00Z,34.4
2023-10-22T16:54:00Z,35
2023-10-22T16:58:00Z,33.6
2023-10-22T17:04:00Z,32.3
2023-10-22T17:08:00Z,32.9
2023-10-22T17:14:00Z,31.4
2023-10-22T17:18:00Z,-10
2023-10-23T04:48:00Z,-10
2023-10-23T05:04:00Z,-10
2023-10-23T05:14:00Z,25.3
2023-10-23T05:18:00Z,25.1
2023-10-23T05:24:00Z,27
2023-10-23T05:28:00Z,26.9
2023-10-23T05:34:00Z,26.6
2023-10-23T05:38:00Z,26.3
2023-10-23T05:44:00Z,26.1
2023-10-23T05:48:00Z,28
2023-10-23T05:54:00Z,27.6
2023-10-23T05:58:00Z,27.1
2023-10-23T06:04:00Z,28.8
2023-10-23T06:08:00Z,30
2023-10-23T06:14:00Z,29.7
2023-10-23T06:18:00Z,29.8
2023-10-23T06:24:00Z,29.9
2023-10-23T06:28:00Z,30
2023-10-23T06:38:00Z,29.8
2023-10-23T06:48:00Z,29.6
2023-10-23T06:54:00Z,29.5
2023-10-23T06:58:00Z,29.3
2023-10-23T07:04:00Z,30.8
2023-10-23T07:08:00Z,31.8
2023-10-23T07:12:00Z,32.7
2023-10-23T07:18:00Z,33.3
2023-10-23T07:28:00Z,36.9
2023-10-23T07:32:00Z,36.2
2023-10-23T07:38:00Z,36.1
2023-10-23T07:42:00Z,36.6
2023-10-23T07:48:00Z,36.7
2023-10-23T07:52:00Z,36.3
2023-10-23T07:58:00Z,37.1
2023-10-23T08:08:00Z,40.4
2023-10-23T08:12:00Z,41.3
2023-10-23T08:18:00Z,41.5
2023-10-23T08:22:00Z,41.7
2023-10-23T08:28:00Z,42
2023-10-23T08:32:00Z,40.5
2023-10-23T08:38:00Z,41
2023-10-23T08:48:00Z,40.9
2023-10-23T08:52:00Z,39.2
2023-10-23T08:58:00Z,40.6
2023-10-23T09:02:00Z,41.8
2023-10-23T09:08:00Z,43
2023-10-23T09:12:00Z,42.5
2023-10-23T09:18:00Z,42.4
2023-10-23T09:22:00Z,44
2023-10-23T09:28:00Z,45
2023-10-23T09:32:00Z,45.2
2023-10-23T09:42:00Z,49.9
2023-10-23T09:48:00Z,48.7
2023-10-23T09:52:00Z,47.2
2023-10-23T09:58:00Z,48.7
2023-10-23T10:02:00Z,48.9
2023-10-23T10:08:00Z,48.7
2023-10-23T10:12:00Z,48.8
2023-10-23T10:18:00Z,48.3
2023-10-23T10:28:00Z,51.5
2023-10-23T10:38:00Z,50.3
2023-10-23T10:42:00Z,49.3
2023-10-23T10:48:00Z,50
2023-10-23T10:52:00Z,50.8
2023-10-23T10:58:00Z,50.9
2023-10-23T11:02:00Z,51
2023-10-23T11:06:00Z,51
2023-10-23T11:08:00Z,49.3
2023-10-23T11:12:00Z,50.3
2023-10-23T11:18:00Z,50.2
2023-10-23T11:22:00Z,50.3
2023-10-23T11:32:00Z,53.6
