datetime,W
2025-01-14T10:30:00Z,604
2025-01-14T10:36:00Z,584
2025-01-14T10:40:00Z,526
2025-01-14T10:46:00Z,494
2025-01-14T10:50:00Z,463
2025-01-14T10:54:00Z,424
2025-01-14T11:00:00Z,439
2025-01-14T11:04:00Z,439
2025-01-14T11:06:00Z,450
2025-01-14T11:10:00Z,418
2025-01-14T11:16:00Z,366
2025-01-14T11:20:00Z,334
2025-01-14T11:26:00Z,341
2025-01-14T11:30:00Z,370
2025-01-14T11:34:00Z,386
2025-01-14T11:40:00Z,393
2025-01-14T11:44:00Z,399
2025-01-14T11:50:00Z,415
2025-01-14T11:54:00Z,408
2025-01-14T12:00:00Z,389
2025-01-14T12:04:00Z,373
2025-01-14T12:10:00Z,349
2025-01-14T12:14:00Z,332
2025-01-14T12:20:00Z,315
2025-01-14T12:24:00Z,301
2025-01-14T12:30:00Z,306
2025-01-14T12:34:00Z,340
2025-01-14T12:40:00Z,407
2025-01-14T12:44:00Z,423
2025-01-14T12:50:00Z,401
2025-01-14T12:54:00Z,407
2025-01-14T13:00:00Z,384
2025-01-14T13:04:00Z,314
2025-01-14T13:10:00Z,280
2025-01-14T13:14:00Z,375
2025-01-14T13:20:00Z,470
2025-01-14T13:24:00Z,494
2025-01-14T13:30:00Z,522
2025-01-14T13:34:00Z,537
2025-01-14T13:40:00Z,569
2025-01-14T13:44:00Z,592
2025-01-14T13:50:00Z,550
2025-01-14T13:54:00Z,505
2025-01-14T14:00:00Z,501
2025-01-14T14:04:00Z,528
2025-01-14T14:10:00Z,572
2025-01-14T14:14:00Z,583
2025-01-14T14:20:00Z,569
2025-01-14T14:24:00Z,577
2025-01-14T14:30:00Z,660
2025-01-14T14:34:00Z,806
2025-01-14T14:40:00Z,873
2025-01-14T14:44:00Z,838
2025-01-14T14:50:00Z,679
2025-01-14T14:54:00Z,520
2025-01-14T15:00:00Z,466
2025-01-14T15:04:00Z,423
2025-01-14T15:10:00Z,380
2025-01-14T15:14:00Z,381
2025-01-14T15:20:00Z,402
2025-01-14T15:24:00Z,405
2025-01-14T15:30:00Z,366
2025-01-14T15:34:00Z,301
2025-01-14T15:40:00Z,226
2025-01-14T15:44:00Z,154
2025-01-14T15:50:00Z,121
2025-01-14T15:58:00Z,153
2025-01-14T16:04:00Z,178
2025-01-14T16:10:00Z,189
2025-01-14T16:14:00Z,193
2025-01-14T16:18:00Z,173
2025-01-14T16:24:00Z,157
2025-01-14T16:28:00Z,152
2025-01-14T16:34:00Z,144
2025-01-14T16:38:00Z,132
2025-01-14T16:44:00Z,128
2025-01-14T16:48:00Z,123
2025-01-14T16:54:00Z,115
2025-01-14T16:58:00Z,108
2025-01-14T17:04:00Z,96
2025-01-14T17:08:00Z,84
2025-01-14T17:14:00Z,76
2025-01-14T17:18:00Z,64
2025-01-14T17:24:00Z,50
2025-01-14T17:28:00Z,32
2025-01-14T17:34:00Z,19
2025-01-14T17:38:00Z,9
2025-01-14T17:42:00Z,0
2025-01-15T05:16:00Z,0
2025-01-15T05:24:00Z,1
2025-01-15T05:30:00Z,5
2025-01-15T05:34:00Z,12
2025-01-15T05:40:00Z,26
2025-01-15T05:44:00Z,47
2025-01-15T05:50:00Z,71
2025-01-15T05:54:00Z,81
2025-01-15T06:00:00Z,78
2025-01-15T06:04:00Z,76
2025-01-15T06:10:00Z,68
2025-01-15T06:14:00Z,70
2025-01-15T06:20:00Z,72
2025-01-15T06:24:00Z,66
2025-01-15T06:30:00Z,63
2025-01-15T06:34:00Z,160
2025-01-15T06:40:00Z,292
2025-01-15T06:44:00Z,306
2025-01-15T06:50:00Z,257
2025-01-15T06:54:00Z,238
2025-01-15T07:00:00Z,276
2025-01-15T07:04:00Z,287
2025-01-15T07:10:00Z,341
2025-01-15T07:14:00Z,397
2025-01-15T07:20:00Z,393
2025-01-15T07:24:00Z,383
2025-01-15T07:30:00Z,418
2025-01-15T07:34:00Z,467
2025-01-15T07:40:00Z,508
2025-01-15T07:44:00Z,594
2025-01-15T07:50:00Z,604
2025-01-15T07:54:00Z,584
2025-01-15T08:00:00Z,534
2025-01-15T08:04:00Z,503
2025-01-15T08:10:00Z,646
2025-01-15T08:14:00Z,714
2025-01-15T08:20:00Z,748
2025-01-15T08:24:00Z,824
2025-01-15T08:30:00Z,743
2025-01-15T08:34:00Z,817
2025-01-15T08:40:00Z,1069
2025-01-15T08:44:00Z,1170
2025-01-15T08:50:00Z,1065
2025-01-15T08:54:00Z,1069
2025-01-15T09:00:00Z,969
2025-01-15T09:04:00Z,895
2025-01-15T09:10:00Z,1007
2025-01-15T09:14:00Z,1044
2025-01-15T09:20:00Z,1108
2025-01-15T09:24:00Z,1088
2025-01-15T09:30:00Z,1058
2025-01-15T09:34:00Z,1225
2025-01-15T09:40:00Z,1399
2025-01-15T09:44:00Z,1423
2025-01-15T09:50:00Z,1458
2025-01-15T09:54:00Z,1427
2025-01-15T10:00:00Z,1458
2025-01-15T10:04:00Z,1540
2025-01-15T10:08:00Z,1534
2025-01-15T10:14:00Z,1512
2025-01-15T10:18:00Z,1419
2025-01-15T10:24:00Z,1434
2025-01-15T10:28:00Z,1576
2025-01-15T10:34:00Z,1510
2025-01-15T10:38:00Z,1478
2025-01-15T10:44:00Z,1572
2025-01-15T10:48:00Z,1470
2025-01-15T10:52:00Z,1470
2025-01-15T10:54:00Z,1481
2025-01-15T10:58:00Z,1584
2025-01-15T11:04:00Z,1577
2025-01-15T11:08:00Z,1599
2025-01-15T11:18:00Z,1625
2025-01-15T11:24:00Z,1472
2025-01-15T11:28:00Z,1453
2025-01-15T11:34:00Z,1612
2025-01-15T11:38:00Z,1619
2025-01-15T11:44:00Z,1636
2025-01-15T11:48:00Z,1629
2025-01-15T11:54:00Z,1634
2025-01-15T11:58:00Z,1574
2025-01-15T12:04:00Z,1581
2025-01-15T12:08:00Z,1649
2025-01-15T12:14:00Z,1636
2025-01-15T12:18:00Z,1625
2025-01-15T12:24:00Z,1583
2025-01-15T12:28:00Z,1565
2025-01-15T12:34:00Z,1600
2025-01-15T12:38:00Z,1595
2025-01-15T12:44:00Z,1587
2025-01-15T12:48:00Z,1590
2025-01-15T12:54:00Z,1577
2025-01-15T12:58:00Z,1554
2025-01-15T13:04:00Z,1539
2025-01-15T13:08:00Z,1524
2025-01-15T13:14:00Z,1516
2025-01-15T13:18:00Z,1502
2025-01-15T13:24:00Z,1475
2025-01-15T13:28:00Z,1458
2025-01-15T13:34:00Z,1451
2025-01-15T13:38:00Z,1442
2025-01-15T13:44:00Z,1427
2025-01-15T13:48:00Z,1416
2025-01-15T13:52:00Z,1416
2025-01-15T13:54:00Z,1402
2025-01-15T13:58:00Z,1381
2025-01-15T14:04:00Z,1343
2025-01-15T14:08:00Z,1321
2025-01-15T14:14:00Z,1314
2025-01-15T14:18:00Z,1291
2025-01-15T14:24:00Z,1252
2025-01-15T14:28:00Z,1169
2025-01-15T14:34:00Z,1158
2025-01-15T14:38:00Z,1197
2025-01-15T14:44:00Z,1176
2025-01-15T14:48:00Z,1143
2025-01-15T14:52:00Z,1105
2025-01-15T14:58:00Z,1036
2025-01-15T15:02:00Z,982
2025-01-15T15:08:00Z,966
2025-01-15T15:12:00Z,959
2025-01-15T15:18:00Z,896
2025-01-15T15:22:00Z,836
2025-01-15T15:28:00Z,806
2025-01-15T15:32:00Z,800
2025-01-15T15:38:00Z,798
2025-01-15T15:42:00Z,756
2025-01-15T15:48:00Z,723
2025-01-15T15:52:00Z,675
2025-01-15T15:58:00Z,641
2025-01-15T16:02:00Z,624
2025-01-15T16:08:00Z,581
2025-01-15T16:12:00Z,525
2025-01-15T16:18:00Z,491
2025-01-15T16:22:00Z,439
2025-01-15T16:28:00Z,395
2025-01-15T16:32:00Z,370
2025-01-15T16:38:00Z,346
2025-01-15T16:42:00Z,314
2025-01-15T16:48:00Z,283
2025-01-15T16:52:00Z,250
2025-01-15T16:58:00Z,200
2025-01-15T17:02:00Z,161
2025-01-15T17:08:00Z,133
2025-01-15T17:12:00Z,104
2025-01-15T17:18:00Z,74
2025-01-15T17:22:00Z,51
2025-01-15T17:28:00Z,33
2025-01-15T17:32:00Z,22
2025-01-15T17:38:00Z,12
2025-01-15T17:42:00Z,4
2025-01-15T17:46:00Z,0
2025-01-16T05:08:00Z,0
2025-01-16T05:22:00Z,4
2025-01-16T05:26:00Z,8
2025-01-16T05:32:00Z,16
2025-01-16T05:36:00Z,24
2025-01-16T05:42:00Z,39
2025-01-16T05:46:00Z,55
2025-01-16T05:52:00Z,64
2025-01-16T05:56:00Z,68
2025-01-16T06:02:00Z,77
2025-01-16T06:06:00Z,90
2025-01-16T06:12:00Z,103
2025-01-16T06:16:00Z,122
2025-01-16T06:22:00Z,134
2025-01-16T06:26:00Z,146
2025-01-16T06:32:00Z,154
2025-01-16T06:36:00Z,163
2025-01-16T06:42:00Z,177
2025-01-16T06:46:00Z,190
2025-01-16T06:52:00Z,209
2025-01-16T06:56:00Z,240
2025-01-16T07:02:00Z,254
2025-01-16T07:06:00Z,251
2025-01-16T07:10:00Z,277
2025-01-16T07:16:00Z,363
2025-01-16T07:22:00Z,438
2025-01-16T07:26:00Z,572
2025-01-16T07:32:00Z,644
2025-01-16T07:36:00Z,548
2025-01-16T07:42:00Z,547
2025-01-16T07:46:00Z,609
2025-01-16T07:50:00Z,706
2025-01-16T07:56:00Z,714
2025-01-16T08:00:00Z,524
2025-01-16T08:06:00Z,402
2025-01-16T08:10:00Z,497
2025-01-16T08:16:00Z,814
2025-01-16T08:20:00Z,1006
2025-01-16T08:26:00Z,878
2025-01-16T08:30:00Z,854
2025-01-16T08:36:00Z,902
2025-01-16T08:40:00Z,789
2025-01-16T08:46:00Z,761
2025-01-16T08:50:00Z,921
2025-01-16T08:56:00Z,1009
2025-01-16T09:00:00Z,898
2025-01-16T09:06:00Z,916
2025-01-16T09:10:00Z,1070
2025-01-16T09:16:00Z,1151
2025-01-16T09:20:00Z,1155
2025-01-16T09:26:00Z,1228
2025-01-16T09:30:00Z,1403
2025-01-16T09:36:00Z,1300
2025-01-16T09:40:00Z,1140
2025-01-16T09:46:00Z,1187
2025-01-16T09:50:00Z,1357
2025-01-16T09:56:00Z,1491
2025-01-16T10:00:00Z,1510
2025-01-16T10:06:00Z,1495
2025-01-16T10:10:00Z,1515
2025-01-16T10:16:00Z,1578
2025-01-16T10:20:00Z,1584
2025-01-16T10:26:00Z,1374
2025-01-16T10:30:00Z,1375
2025-01-16T10:36:00Z,1610
2025-01-16T10:40:00Z,1614
2025-01-16T10:46:00Z,1556
2025-01-16T10:50:00Z,1294
2025-01-16T10:56:00Z,1310
2025-01-16T11:00:00Z,1610
2025-01-16T11:06:00Z,1651
2025-01-16T11:08:00Z,1651
2025-01-16T11:10:00Z,1632
2025-01-16T11:16:00Z,1598
2025-01-16T11:20:00Z,1571
2025-01-16T11:26:00Z,1588
2025-01-16T11:30:00Z,1636
2025-01-16T11:36:00Z,1673
2025-01-16T11:40:00Z,1677
2025-01-16T11:46:00Z,1679
2025-01-16T11:50:00Z,1681
2025-01-16T11:56:00Z,1683
2025-01-16T12:00:00Z,1677
2025-01-16T12:06:00Z,1453
2025-01-16T12:10:00Z,1365
2025-01-16T12:16:00Z,1432
2025-01-16T12:20:00Z,1395
2025-01-16T12:26:00Z,1420
2025-01-16T12:30:00Z,1292
2025-01-16T12:36:00Z,1437
2025-01-16T12:40:00Z,1700
2025-01-16T12:46:00Z,1687
2025-01-16T12:50:00Z,1574
2025-01-16T12:54:00Z,1473
2025-01-16T13:00:00Z,1581
2025-01-16T13:06:00Z,1666
2025-01-16T13:10:00Z,1598
2025-01-16T13:16:00Z,1546
2025-01-16T13:20:00Z,1547
2025-01-16T13:24:00Z,1528
2025-01-16T13:30:00Z,1505
2025-01-16T13:34:00Z,1484
2025-01-16T13:40:00Z,1380
2025-01-16T13:44:00Z,1355
2025-01-16T13:50:00Z,1419
2025-01-16T13:54:00Z,1410
2025-01-16T14:00:00Z,1384
2025-01-16T14:04:00Z,1351
2025-01-16T14:10:00Z,1316
2025-01-16T14:14:00Z,1293
2025-01-16T14:20:00Z,1272
2025-01-16T14:24:00Z,1249
2025-01-16T14:30:00Z,1190
2025-01-16T14:34:00Z,1118
2025-01-16T14:40:00Z,1083
2025-01-16T14:44:00Z,1065
2025-01-16T14:50:00Z,1083
2025-01-16T14:54:00Z,1094
2025-01-16T15:00:00Z,1067
2025-01-16T15:04:00Z,1035
2025-01-16T15:10:00Z,997
2025-01-16T15:14:00Z,962
2025-01-16T15:20:00Z,930
2025-01-16T15:24:00Z,901
2025-01-16T15:30:00Z,868
2025-01-16T15:34:00Z,838
2025-01-16T15:40:00Z,790
2025-01-16T15:44:00Z,729
2025-01-16T15:50:00Z,672
2025-01-16T15:54:00Z,639
2025-01-16T16:00:00Z,632
2025-01-16T16:04:00Z,617
2025-01-16T16:10:00Z,585
2025-01-16T16:14:00Z,549
2025-01-16T16:20:00Z,510
2025-01-16T16:24:00Z,472
2025-01-16T16:30:00Z,432
2025-01-16T16:34:00Z,395
2025-01-16T16:40:00Z,356
2025-01-16T16:44:00Z,320
2025-01-16T16:50:00Z,289
2025-01-16T16:54:00Z,252
2025-01-16T17:00:00Z,210
2025-01-16T17:04:00Z,172
2025-01-16T17:10:00Z,144
2025-01-16T17:14:00Z,110
2025-01-16T17:20:00Z,76
2025-01-16T17:24:00Z,52
2025-01-16T17:30:00Z,34
2025-01-16T17:34:00Z,23
2025-01-16T17:40:00Z,12
2025-01-16T17:44:00Z,6
2025-01-17T05:16:00Z,0
2025-01-17T05:30:00Z,4
2025-01-17T05:34:00Z,8
2025-01-17T05:40:00Z,14
2025-01-17T05:46:00Z,16
2025-01-17T05:50:00Z,20
2025-01-17T05:56:00Z,24
2025-01-17T06:00:00Z,30
2025-01-17T06:06:00Z,35
2025-01-17T06:10:00Z,37
2025-01-17T06:14:00Z,38
2025-01-17T06:24:00Z,35
2025-01-17T06:30:00Z,37
2025-01-17T06:34:00Z,53
2025-01-17T06:40:00Z,143
2025-01-17T06:44:00Z,317
2025-01-17T06:50:00Z,380
2025-01-17T06:54:00Z,317
2025-01-17T07:00:00Z,305
2025-01-17T07:04:00Z,319
2025-01-17T07:10:00Z,333
2025-01-17T07:14:00Z,360
2025-01-17T07:20:00Z,375
2025-01-17T07:24:00Z,372
2025-01-17T07:28:00Z,372
2025-01-17T07:30:00Z,391
2025-01-17T07:34:00Z,427
2025-01-17T07:38:00Z,427
2025-01-17T07:40:00Z,468
2025-01-17T07:44:00Z,539
2025-01-17T07:50:00Z,601
2025-01-17T07:54:00Z,676
2025-01-17T08:00:00Z,759
2025-01-17T08:04:00Z,785
2025-01-17T08:10:00Z,740
2025-01-17T08:14:00Z,517
2025-01-17T08:16:00Z,517
2025-01-17T08:20:00Z,594
2025-01-17T08:24:00Z,836
2025-01-17T08:30:00Z,929
2025-01-17T08:34:00Z,1048
2025-01-17T08:40:00Z,1102
2025-01-17T08:44:00Z,1115
2025-01-17T08:50:00Z,1150
2025-01-17T08:54:00Z,1165
2025-01-17T09:00:00Z,1123
2025-01-17T09:04:00Z,1058
2025-01-17T09:10:00Z,934
2025-01-17T09:14:00Z,1065
2025-01-17T09:20:00Z,1283
2025-01-17T09:24:00Z,1337
2025-01-17T09:30:00Z,1400
2025-01-17T09:34:00Z,1378
2025-01-17T09:40:00Z,1395
2025-01-17T09:44:00Z,1400
2025-01-17T09:50:00Z,1287
2025-01-17T09:52:00Z,1287
2025-01-17T09:54:00Z,1392
2025-01-17T10:00:00Z,1546
2025-01-17T10:04:00Z,1537
2025-01-17T10:10:00Z,1532
2025-01-17T10:14:00Z,1566
2025-01-17T10:18:00Z,1608
2025-01-17T10:24:00Z,1640
2025-01-17T10:28:00Z,1661
2025-01-17T10:34:00Z,1663
2025-01-17T10:38:00Z,1513
2025-01-17T10:44:00Z,1486
2025-01-17T10:48:00Z,1621
2025-01-17T10:54:00Z,1646
2025-01-17T10:58:00Z,1675
2025-01-17T11:04:00Z,1515
2025-01-17T11:08:00Z,1490
2025-01-17T11:14:00Z,1657
2025-01-17T11:18:00Z,1661
2025-01-17T11:24:00Z,1654
2025-01-17T11:28:00Z,1656
2025-01-17T11:34:00Z,1660
2025-01-17T11:38:00Z,1664
2025-01-17T11:44:00Z,1667
2025-01-17T11:48:00Z,1658
2025-01-17T11:54:00Z,1651
2025-01-17T11:58:00Z,1643
2025-01-17T12:04:00Z,1640
2025-01-17T12:08:00Z,1641
2025-01-17T12:14:00Z,1640
2025-01-17T12:18:00Z,1638
2025-01-17T12:22:00Z,1638
2025-01-17T12:24:00Z,1640
2025-01-17T12:28:00Z,1635
2025-01-17T12:34:00Z,1541
2025-01-17T12:38:00Z,1550
2025-01-17T12:44:00Z,1633
2025-01-17T12:48:00Z,1517
2025-01-17T12:54:00Z,1441
2025-01-17T12:58:00Z,1520
2025-01-17T13:04:00Z,1554
2025-01-17T13:08:00Z,1551
2025-01-17T13:14:00Z,1541
2025-01-17T13:18:00Z,1517
2025-01-17T13:24:00Z,1499
2025-01-17T13:28:00Z,1485
2025-01-17T13:34:00Z,1473
2025-01-17T13:38:00Z,1322
2025-01-17T13:44:00Z,1313
2025-01-17T13:48:00Z,1357
2025-01-17T13:54:00Z,1339
2025-01-17T13:58:00Z,1412
2025-01-17T14:04:00Z,1415
2025-01-17T14:08:00Z,1384
2025-01-17T14:14:00Z,1273
2025-01-17T14:18:00Z,1200
2025-01-17T14:24:00Z,1238
2025-01-17T14:28:00Z,1249
2025-01-17T14:34:00Z,1224
2025-01-17T14:38:00Z,1201
2025-01-17T14:44:00Z,1155
2025-01-17T14:48:00Z,982
2025-01-17T14:54:00Z,993
2025-01-17T14:58:00Z,1077
2025-01-17T15:04:00Z,980
2025-01-17T15:08:00Z,968
2025-01-17T15:14:00Z,991
2025-01-17T15:18:00Z,1000
2025-01-17T15:24:00Z,982
2025-01-17T15:28:00Z,926
2025-01-17T15:34:00Z,882
2025-01-17T15:38:00Z,800
2025-01-17T15:44:00Z,723
2025-01-17T15:46:00Z,723
2025-01-17T15:48:00Z,687
2025-01-17T15:52:00Z,648
2025-01-17T15:58:00Z,625
2025-01-17T16:04:00Z,525
2025-01-17T16:08:00Z,507
2025-01-17T16:12:00Z,542
2025-01-17T16:18:00Z,438
2025-01-17T16:22:00Z,389
2025-01-17T16:28:00Z,348
2025-01-17T16:32:00Z,312
2025-01-17T16:38:00Z,285
2025-01-17T16:42:00Z,262
2025-01-17T16:48:00Z,290
2025-01-17T16:52:00Z,220
2025-01-17T16:58:00Z,171
2025-01-17T17:02:00Z,155
2025-01-17T17:08:00Z,101
2025-01-17T17:12:00Z,66
2025-01-17T17:18:00Z,54
2025-01-17T17:22:00Z,58
2025-01-17T17:28:00Z,53
2025-01-17T17:32:00Z,34
2025-01-17T17:38:00Z,17
2025-01-17T17:42:00Z,5
2025-01-18T05:10:00Z,0
2025-01-18T05:24:00Z,3
2025-01-18T05:30:00Z,6
2025-01-18T05:34:00Z,14
2025-01-18T05:40:00Z,23
2025-01-18T05:44:00Z,26
2025-01-18T05:50:00Z,36
2025-01-18T05:54:00Z,56
2025-01-18T06:00:00Z,83
2025-01-18T06:04:00Z,100
2025-01-18T06:10:00Z,90
2025-01-18T06:14:00Z,62
2025-01-18T06:20:00Z,40
2025-01-18T06:24:00Z,30
2025-01-18T06:30:00Z,24
2025-01-18T06:40:00Z,35
2025-01-18T06:44:00Z,63
2025-01-18T06:50:00Z,104
2025-01-18T06:54:00Z,144
2025-01-18T07:00:00Z,162
2025-01-18T07:04:00Z,170
2025-01-18T07:10:00Z,153
2025-01-18T07:14:00Z,109
2025-01-18T07:20:00Z,90
2025-01-18T07:24:00Z,91
2025-01-18T07:30:00Z,92
2025-01-18T07:34:00Z,94
2025-01-18T07:40:00Z,131
2025-01-18T07:44:00Z,173
2025-01-18T07:50:00Z,147
2025-01-18T07:54:00Z,104
2025-01-18T08:00:00Z,93
2025-01-18T08:04:00Z,109
2025-01-18T08:10:00Z,147
2025-01-18T08:14:00Z,229
2025-01-18T08:18:00Z,285
2025-01-18T08:24:00Z,324
2025-01-18T08:28:00Z,437
2025-01-18T08:34:00Z,524
2025-01-18T08:38:00Z,570
2025-01-18T08:44:00Z,874
2025-01-18T08:48:00Z,972
2025-01-18T08:54:00Z,714
2025-01-18T08:58:00Z,614
2025-01-18T09:04:00Z,582
2025-01-18T09:08:00Z,668
2025-01-18T09:14:00Z,766
2025-01-18T09:16:00Z,766
2025-01-18T09:18:00Z,1012
2025-01-18T09:24:00Z,1241
2025-01-18T09:28:00Z,953
2025-01-18T09:34:00Z,806
2025-01-18T09:38:00Z,835
2025-01-18T09:44:00Z,979
2025-01-18T09:48:00Z,1352
2025-01-18T09:54:00Z,1590
2025-01-18T09:58:00Z,1484
2025-01-18T10:04:00Z,1295
2025-01-18T10:08:00Z,1375
2025-01-18T10:14:00Z,1142
2025-01-18T10:18:00Z,867
2025-01-18T10:24:00Z,1185
2025-01-18T10:28:00Z,1604
2025-01-18T10:34:00Z,1626
2025-01-18T10:38:00Z,1553
2025-01-18T10:44:00Z,1471
2025-01-18T10:48:00Z,1064
2025-01-18T10:54:00Z,1010
2025-01-18T10:58:00Z,1369
2025-01-18T11:04:00Z,1290
2025-01-18T11:08:00Z,1030
2025-01-18T11:14:00Z,1048
2025-01-18T11:18:00Z,1111
2025-01-18T11:24:00Z,821
2025-01-18T11:28:00Z,617
2025-01-18T11:38:00Z,569
2025-01-18T11:44:00Z,499
2025-01-18T11:48:00Z,448
2025-01-18T11:54:00Z,539
2025-01-18T11:58:00Z,650
2025-01-18T12:04:00Z,875
2025-01-18T12:08:00Z,1028
2025-01-18T12:14:00Z,871
2025-01-18T12:16:00Z,871
2025-01-18T12:18:00Z,747
2025-01-18T12:24:00Z,954
2025-01-18T12:28:00Z,1410
2025-01-18T12:34:00Z,1529
2025-01-18T12:38:00Z,1546
2025-01-18T12:44:00Z,1456
2025-01-18T12:48:00Z,1265
2025-01-18T12:54:00Z,1152
2025-01-18T12:58:00Z,972
2025-01-18T13:02:00Z,1010
2025-01-18T13:08:00Z,1008
2025-01-18T13:12:00Z,1244
2025-01-18T13:18:00Z,1551
2025-01-18T13:22:00Z,1345
2025-01-18T13:28:00Z,1120
2025-01-18T13:32:00Z,909
2025-01-18T13:38:00Z,902
2025-01-18T13:42:00Z,897
2025-01-18T13:48:00Z,828
2025-01-18T13:52:00Z,880
2025-01-18T13:58:00Z,741
2025-01-18T14:02:00Z,884
2025-01-18T14:08:00Z,1084
2025-01-18T14:12:00Z,1056
2025-01-18T14:18:00Z,1166
2025-01-18T14:22:00Z,1132
2025-01-18T14:28:00Z,817
2025-01-18T14:32:00Z,793
2025-01-18T14:38:00Z,971
2025-01-18T14:42:00Z,832
2025-01-18T14:48:00Z,758
2025-01-18T14:52:00Z,732
2025-01-18T14:58:00Z,641
2025-01-18T15:02:00Z,708
2025-01-18T15:08:00Z,779
2025-01-18T15:12:00Z,822
2025-01-18T15:16:00Z,822
2025-01-18T15:18:00Z,601
2025-01-18T15:22:00Z,375
2025-01-18T15:28:00Z,383
2025-01-18T15:32:00Z,425
2025-01-18T15:38:00Z,385
2025-01-18T15:42:00Z,534
2025-01-18T15:48:00Z,800
2025-01-18T15:52:00Z,590
2025-01-18T15:58:00Z,251
2025-01-18T16:02:00Z,196
2025-01-18T16:08:00Z,223
2025-01-18T16:12:00Z,286
2025-01-18T16:18:00Z,234
2025-01-18T16:22:00Z,181
2025-01-18T16:28:00Z,244
2025-01-18T16:32:00Z,202
2025-01-18T16:38:00Z,126
2025-01-18T16:42:00Z,102
2025-01-18T16:48:00Z,64
2025-01-18T16:52:00Z,35
2025-01-18T16:58:00Z,22
2025-01-18T17:02:00Z,21
2025-01-18T17:08:00Z,18
2025-01-18T17:12:00Z,12
2025-01-18T17:18:00Z,10
2025-01-18T17:28:00Z,8
2025-01-18T17:32:00Z,5
2025-01-18T17:38:00Z,4
2025-01-18T17:44:00Z,0
2025-01-19T05:12:00Z,0
2025-01-19T05:26:00Z,4
2025-01-19T05:30:00Z,12
2025-01-19T05:36:00Z,22
2025-01-19T05:40:00Z,27
2025-01-19T05:46:00Z,34
2025-01-19T05:50:00Z,39
2025-01-19T05:56:00Z,52
2025-01-19T06:00:00Z,77
2025-01-19T06:06:00Z,128
2025-01-19T06:10:00Z,161
2025-01-19T06:16:00Z,132
2025-01-19T06:20:00Z,143
2025-01-19T06:26:00Z,209
2025-01-19T06:30:00Z,254
2025-01-19T06:36:00Z,256
2025-01-19T06:40:00Z,253
2025-01-19T06:46:00Z,250
2025-01-19T06:50:00Z,260
2025-01-19T06:56:00Z,248
2025-01-19T07:00:00Z,215
2025-01-19T07:06:00Z,259
2025-01-19T07:10:00Z,260
2025-01-19T07:16:00Z,187
2025-01-19T07:20:00Z,141
2025-01-19T07:26:00Z,133
2025-01-19T07:30:00Z,228
2025-01-19T07:34:00Z,563
2025-01-19T07:40:00Z,856
2025-01-19T07:44:00Z,730
2025-01-19T07:50:00Z,690
2025-01-19T07:54:00Z,906
2025-01-19T08:00:00Z,917
2025-01-19T08:04:00Z,782
2025-01-19T08:10:00Z,889
2025-01-19T08:14:00Z,945
2025-01-19T08:20:00Z,826
2025-01-19T08:24:00Z,532
2025-01-19T08:30:00Z,251
2025-01-19T08:34:00Z,411
2025-01-19T08:40:00Z,759
2025-01-19T08:44:00Z,735
2025-01-19T08:50:00Z,461
2025-01-19T08:54:00Z,735
2025-01-19T09:00:00Z,1103
2025-01-19T09:04:00Z,1041
2025-01-19T09:10:00Z,1142
2025-01-19T09:14:00Z,1415
2025-01-19T09:20:00Z,1210
2025-01-19T09:24:00Z,1004
2025-01-19T09:30:00Z,1161
2025-01-19T09:34:00Z,1320
2025-01-19T09:40:00Z,1338
2025-01-19T09:44:00Z,1245
2025-01-19T09:50:00Z,1240
2025-01-19T09:54:00Z,1404
2025-01-19T10:00:00Z,1304
2025-01-19T10:04:00Z,1149
2025-01-19T10:10:00Z,1210
2025-01-19T10:14:00Z,1090
2025-01-19T10:20:00Z,952
2025-01-19T10:24:00Z,1204
2025-01-19T10:34:00Z,900
2025-01-19T10:40:00Z,861
2025-01-19T10:44:00Z,948
2025-01-19T10:48:00Z,948
2025-01-19T10:50:00Z,1152
2025-01-19T10:54:00Z,1230
2025-01-19T11:00:00Z,1122
2025-01-19T11:04:00Z,961
2025-01-19T11:10:00Z,947
2025-01-19T11:14:00Z,1049
2025-01-19T11:20:00Z,1114
2025-01-19T11:24:00Z,1086
2025-01-19T11:30:00Z,1170
2025-01-19T11:34:00Z,1210
2025-01-19T11:40:00Z,1150
2025-01-19T11:44:00Z,1271
2025-01-19T11:50:00Z,1385
2025-01-19T11:54:00Z,1430
2025-01-19T12:00:00Z,1516
2025-01-19T12:04:00Z,1582
2025-01-19T12:10:00Z,1522
2025-01-19T12:14:00Z,1369
2025-01-19T12:20:00Z,1109
2025-01-19T12:24:00Z,1151
2025-01-19T12:28:00Z,1372
2025-01-19T12:34:00Z,1326
2025-01-19T12:38:00Z,1327
2025-01-19T12:44:00Z,1215
2025-01-19T12:48:00Z,1264
2025-01-19T12:54:00Z,1285
2025-01-19T12:58:00Z,1020
2025-01-19T13:04:00Z,958
2025-01-19T13:08:00Z,1095
2025-01-19T13:14:00Z,1138
2025-01-19T13:18:00Z,924
2025-01-19T13:24:00Z,946
2025-01-19T13:28:00Z,1106
2025-01-19T13:34:00Z,1084
2025-01-19T13:38:00Z,1006
2025-01-19T13:44:00Z,996
2025-01-19T13:48:00Z,989.5
2025-01-19T13:54:00Z,926
2025-01-19T13:58:00Z,862
2025-01-19T14:04:00Z,727
2025-01-19T14:08:00Z,627
2025-01-19T14:14:00Z,562
